title,name,email
Monsieur,PANIAGUA,mairie.benejacq@wanadoo.fr
Monsieur,VIGNAU,combeuste@cdg-64.fr
Monsieur,LAULHÉ,mairie-borderes@wanadoo.fr
Monsieur,LACROUX,combourdettes@cdg-64.fr
Monsieur,AUBUCHOU-AUROUIX,combruges@cdg-64.fr
Monsieur,SAINT-JOSSE,comcoarraze@cdg-64.fr
Monsieur,ARRIUBERGÉ,comhautbosdarros@cdg-64.fr
Monsieur,PRUDHOMME,mairie.igon@wanadoo.fr
Monsieur,PETCHOT-BACQUÉ,comlagos@cdg-64.fr
Monsieur,BERCHON,info@lestelle-betharram.fr
Monsieur,VIRTO,mairie-mirepeix@wanadoo.fr
Monsieur,CAPERET,mairie.montaut@orange.fr
Monsieur,CHABROUT,accueil@mairienay.fr
Monsieur,CASSOU,compardiespietat@cdg-64.fr
Monsieur,CAZET,commune-de-saint-abit@wanadoo.fr
Monsieur,DOUSSINE,comstvincent@cdg-64.fr
Monsieur,CASABONNE,comescou@cdg-64.fr
Monsieur,BARRERE-MAZOUAT,comescout@cdg-64.fr
Monsieur,GUILLEMOTONIA,commune.lahonce@wanadoo.fr
Monsieur,HIRIGOYEN,mairie-de-mouguerre@wanadoo.fr
Monsieur,IRIART,mairie.spi@wanadoo.fr
Monsieur,BIDÉGARAY,mairieurcuit@wanadoo.fr
Monsieur,DUFOURCQ,mairie-villefranque@wanadoo.fr
Monsieur,MORONVAL,mairie@mairie-bessines.fr
Monsieur,BARRAUD,mairie-de-sciecq@orange.fr 
Monsieur,BALOGE,secretariat.general@mairie-niort.fr
Monsieur,BONNEAU,mairiedebrie@wanadoo.fr
Monsieur,DORET,louzy.mairie@wanadoo.fr
Monsieur,MEUNIER,mairieluzay@wanadoo.fr
Monsieur,PAINEAU,mairie.mauze-thouarsais@cc-thouarsais.fr
Monsieur,MILLE,mairie.de.misse@wanadoo.fr
Madame,BABIN,mairie.oiron@wanadoo.fr
Madame,GELÉE,mairie.pasdejeu@wibox.fr  
Monsieur,BREMAND,mairie-de-st-cyr-la-lande@wanadoo.fr
Monsieur,SINTIVE,mairie.st-jacques@cc-thouarsais.fr
Monsieur,BÉVILLE,mairie.st-jean@cc-thouarsais.fr
Madame,DURDON,mairie.st-leger@cc-thouarsais.fr
Monsieur,COLLOT,mairie.stmartindemacon@wanadoo.fr
Monsieur,JOLY,mairie.ste-radegonde@wanadoo.fr
Monsieur,NERBUSSON,mairie-sainte-verge@wanadoo.fr
Monsieur,BLOT,mairie.taize@cc-thouarsais.fr
Madame,ARDRIT,mairie-tourtenay@wanadoo.fr
Monsieur,PINEAU,info@ville-thouars.fr
Madame,VIGNIER,mairie-ardilleux@paysmellois.org
Monsieur,ROYER,mairie-aubigne@paysmellois.org
Madame,VEQUE,mairie-labataille@paysmellois.org
Monsieur,SILLON,mairie-bouin@paysmellois.org
Monsieur,MICHELET,mairie@chef-boutonne.fr
Monsieur,QUINTARD,mairie-couture-argenson@paysmellois.org
Monsieur,WAROUX,mairie-crezieres@paysmellois.org
Monsieur,LARGEAUD,mairie-fontenille@paysmellois.org
Monsieur,BURGAUD,mairie-gournay@paysmellois.org
Monsieur,DENIS,mairie-hanc@paysmellois.org
Monsieur,BALLAND,mairie-loubigne@paysmellois.org
Monsieur,COLLET,mairie@loubille.fr
Monsieur,CAQUINEAU,Mairie-pioussay@paysmellois.org
Madame,AUBOUIN,Mairie-sompt@paysmellois.org
Monsieur,REDIEN,mairie.tillou@wanadoo.fr
Monsieur,BERTRAND,mairie-villemain@paysmellois.org
Madame,DANCRE,mairie-chenay@paysmellois.org
Monsieur,AMIOT,commune-de-chey@wanadoo.fr
Monsieur,MAIREAU,mairie-lezay@paysmellois.org
Madame,TROUBLÉ,mairie-messe@paysmellois.org
Monsieur,PICHON,mairie-rom@paysmellois.org
Madame,THELLIER,mairie-stcoutant@paysmellois.org
Monsieur,CHASSIN,mairie.saintesoline@wanadoo.fr
Monsieur,CHARPENTIER,mairie-sepvret@paysmellois.org
Monsieur,BROSSARD,mairie-vanzay@paysmellois.org
Madame,BONNET,mairie-vancais@paysmellois.org
Monsieur,ALLARD,mairie-allonne@cc-parthenay.fr
Monsieur,RENAULT,mairie-azaysurthouet@cc-parthenay.fr
Monsieur,MARTINEAU,mairie-le-beugnon@cc-parthenay.fr
Madame,SECHET,mairie-neuvy-bouin@cc-parthenay.fr
Monsieur,MOTARD,mairie-pougneherisson@wanadoo.fr
Madame,GILBERT,mairieleretail@wanadoo.fr
Monsieur,DUFOUR,secondigny@mairie-secondigny.fr
Monsieur,DUPONT,mairie-bretignolles@wanadoo.fr 
Monsieur,BROSSEAU,communication@cerizay.fr
Monsieur,GOBIN,Mairie.cirieres@wanadoo.fr
Madame,REVEAU,mairie.combrand@wanadoo.fr
Monsieur,JEAN,mairie.montravers@wanadoo.fr
Madame,PUAUT,commune.le.pin.79@wanadoo.fr
Monsieur,DE TROGOFF,mairie-argenton-chateau@cegetel.net
Monsieur,MENARD,mairie-du-breuil@wanadoo.fr
Monsieur,GIRAULT,mairie.la.coudre@wanadoo.fr
Monsieur,COPPET,mairie-etusson@wanadoo.fr
Monsieur,CHATAIGNER,mairie.genneton@sfr.fr 
Monsieur,FERJOU,mairie.massais@pays-thouarsais.com
Monsieur,GODET,moutiers.mairie@wanadoo.fr
Monsieur,BRUNET,mairie-st-maurice-79@wanadoo.fr
Monsieur,PILOTEAU,mairie.ulcot@wanadoo.fr
Madame,CHARGÉ-BARON,mairie-st-clementin@orange.fr
Monsieur,RIMBEAU,communedardin@wanadoo.fr
Monsieur,GUILBOT,mairiebeceleuf@orange.fr 
Monsieur,ONILLON,chapellethireuil@wanadoo.fr
Monsieur,GUERIT,mairie-coulonges-sur-lautize@wanadoo.fr
Monsieur,ARNAUD,mairie.fayesurardin@wanadoo.fr
Monsieur,BASTY,mairie-fenioux@wanadoo.fr
Monsieur,DOUTEAU,mairie.puyhardy@orange.fr
Monsieur,BOUJU,mairiestlaurs@wanadoo.fr
Monsieur,BAURUEL,st-maixent-beugne@wanadoo.fr
Monsieur,RENOU,mairie-st-pompain@wanadoo.fr
Monsieur,MORINEAU,communevilliersenplaine@orange.fr
Monsieur,BARREAUD,mairie-asnieresenpoitou@paysmellois.org
Madame,PICARD,mairie-brieuilsurchize@paysmellois.org
Monsieur,HAYE,mairie-briouxsurboutonne@paysmellois.org
Monsieur,GABOREAU,mairie-cherigne@wanadoo.fr
Monsieur,BARRÉ,mairie.chize@wanadoo.fr
Monsieur,BELAUD,mairie-ensigne@paysmellois.org
Monsieur,JOUANNET,mairie-juille@paysmellois.org
Monsieur,RICHARD,mairie.luche.brioux@wanadoo.fr
Monsieur,DURGAND,mairie-lusseray@paysmellois.org
Monsieur,BERTON,mairie-paizaylechapt@paysmellois.org
Monsieur,GROLLEAU ,mairie-perigne@paysmellois.org
Madame,BERNARDIN,mairie-secondignesurbelle@paysmellois.org
Monsieur,DUPIN,mairie-seligne@paysmellois.org
Monsieur,LONGEAU,mairie-vernouxsurboutonne@paysmellois.org
Monsieur,MOULIN,mairie-levert@paysmellois.org
Monsieur,NIVELLE,mairie-villefollet@paysmellois.org
Monsieur,GILLIER,mairie-villierssurchize@paysmellois.org
Monsieur,BROSSARD,contacts@chauray.fr 
Monsieur,CHARTIER,mairie-lesalleuds@paysmellois.org
Monsieur,BAUDON,mairie.caunay@free.fr
Madame,SAINTIER,mairie-lachapellepouilloux@paysmellois.org
Monsieur,FOUCHÉ,mairie-clussaislapommeraie@paysmellois.org
Madame,MACHET,mairie-limalonges@paysmellois.org
Madame,COURTIOUX,mairie-lorigne@paysmellois.org
Monsieur,BARILLOT,mairie-mairelevescault@paysmellois.org
Monsieur,AUBIN,mairie-melleran@paysmellois.org
Monsieur,DESCHODT,commune-montalembert@wanadoo.fr
Madame,GUERIN,mairie-pers@paysmellois.org
Monsieur,BARRE,mairie-plibou@paysmellois.org
Monsieur,EPRINCHARD,mairie.sauzevaussais@cegetel.net
Monsieur,HERAULT,mairie-adilly@cc-parthenay.fr
Madame,MARTIN,mairie-chap-ber@cc-parthenay.fr
Monsieur,MORIN,mairie_chatillon@cc-parthenay.fr
Monsieur,HAMEL,mairie.courge@wanadoo.fr 
Monsieur,MARTINEAU,communelageon@wanadoo.fr
Monsieur,ARGENTON,mairie-parthenay@cc-parthenay.fr
Monsieur,GUÉRIN,mairie@lapeyratte.fr
Monsieur,DIEUMEGARD,mairie_pompaire@cc-parthenay.fr
Monsieur,MIMEAU,mairie-stgermain@cc-parthenay.fr
Monsieur,GUERINEAU,mairie-saurais@cc-parthenay.fr
Monsieur,VOY,mairie_le_tallud@cc-parthenay.fr
Monsieur,MORIN,mairie.viennay@wanadoo.fr
Monsieur,MOINARD,mairie.amure@orange.fr 
Monsieur,PANIER,mairie.arcais@orange.fr 
Monsieur,CLISSON,communedubourdet@orange.fr 
Monsieur,MAUFFREY,mairie@ville-mauze-mignon.fr
Madame,BOUCHERY,communedepriaires@orange.fr  
Monsieur,MORISSET,Prindey-mairie@wanadoo.fr
Monsieur,LIAIGRE,mairie.stgeorgesderex@orange.fr 
Monsieur,BREMAUD,elus@saint-hilaire-la-palud.fr
Monsieur,DUGLEUX,mairie.usseau@wanadoo.fr
Monsieur,FERRON,mairie.champdeniers@wanadoo.fr
Monsieur,BARATON,mairie.79chapbat@orange.fr
Madame,HARRAULT,mairiedecours79@wanadoo.fr
Monsieur,EPOULET,mairie@germond-rouvre.fr
Madame,BIENVENU,mairie-groseillers@cc-pays-sud-gatine.fr
Monsieur,DROCHON,mairie-de-pamplie@wanadoo.fr
Monsieur,BONNIN,mairiestchristophesurroc@orange.fr
Monsieur,LEMAITRE,ste-ouenne.mairie@wanadoo.fr
Monsieur,JEANNOT,surin.mairie@wanadoo.fr
Monsieur,BERNIER,mairie.xaintray@wibox.fr
Monsieur,BILLY,mairie@ville-aiffres.fr
Monsieur,LECOINTE,mairie.brulain@libertysurf.fr
Madame,DELGUTTE,Mairie.de.fors@wanadoo.fr
Monsieur,MIGAULT,juscorps.79.mairie@wanadoo.fr
Monsieur,ROULLEAU,mairie.prahecq@wanadoo.fr
Monsieur,FREDON,mairie.st.martin.de.bernegoue@wanadoo.fr
Madame,BROSSARD,mairie.stromansdeschamps@wanadoo.fr
Monsieur,PIERRON,mairie-vouille79@wanadoo.fr 
Monsieur,BOUDEAU,absie@terre-de-sevre.org
Monsieur,RENOU,communebusseau@wanadoo.fr
Madame,CORNUAULT,chapellestet@terre-de-sevre.org
Monsieur,GROLLEAU,largeasse@terre-de-sevre.org
Monsieur,GIRAUD,stpaulgatine@orange.fr 
Monsieur,CANTET,communedescille@wanadoo.fr
Monsieur,MICHONNEAU,trayes@terre-de-sevre.org
Madame,BABIN,communevernoux@orange.fr
Monsieur,BREMOND,mairie.principale@ville-nueil-les-aubiers.fr
Monsieur,MATHIS,communication@ville-lacreche.fr
Monsieur,COSSET,mairie.francois@wanadoo.fr
Monsieur,JOLLIT,mairie.romans884@orange.fr
Monsieur,LARGEAUD,mairie.steneomaye@libertysurf.fr
Monsieur,BEAUFILS,epannes@wanadoo.fr 
Madame,COMPETISSA,services.mairie@wanadoo.fr
Madame,DEBOEUF,mairie.la.rochenard@wanadoo.fr
Monsieur,PACAULT,stsymphorien.mairie@wanadoo.fr
Monsieur,LAÏCHOUR,mairie-sansais@orange.fr
Monsieur,MISBERT,commune.vallans@orange.fr
Monsieur,GOUSSEAU,mairie.vanneau-irleau@orange.fr
Monsieur,GREGOIRE,mairie-argentonleglise@orange.fr
Monsieur,SAUVÊTRE,bouille-loretz@orange.fr
Monsieur,GIRET,mairie.bouillesp@wanadoo.fr
Monsieur,DÉCHEREUX,mairie-de-brion@wanadoo.fr
Monsieur,DUGAS,mairie.cersay@wanadoo.fr
Monsieur,BOULORD,mairie.saintmartindesanzay@wanadoo.fr
Monsieur,MORIN,mairie.boisme@wanadoo.fr
Monsieur,BERNIER,dgs@ville-bressuire.fr 
Monsieur,LOGEAIS,mairie-de-la-chapelle.gaudin@wanadoo.fr
Madame,COTILLON,mairie-st-aubin@wanadoo.fr
Monsieur,DELIGNÉ,mairie.boissiere@wanadoo.fr
Monsieur,CLAIRAND,mairie-mazieres@cc-pays-sud-gatine.fr
Monsieur,OLIVIER,mairie-stmarc@cc-pays-sud-gatine.fr
Monsieur,PIRON,mairie-stpardoux@cc-pays-sud-gatine.fr
Monsieur,CATHELINEAU,mairie-soutiers@cc-pays-sud-gatine.fr
Madame,MINEAU,mairie-verruyes@cc-pays-sud-gatine.fr
Monsieur,BONNET,mairie-vouhe@cc-pays-sud-gatine.fr
Madame,HERBRETEAU,mairie.breuil-bernard@orange.fr
Monsieur,TRICOT,mairie@chanteloup.fr
Monsieur,MOUILLER,contact@moncoutant.org
Monsieur,BILLY,mairie.moutierssouschantemerle@orange.fr
Monsieur,ROY,mairiepugny@wanadoo.fr 
Monsieur,ROCHARD,Mairie.coulongesthouarsais@wanadoo.fr
Monsieur,BERNARD,mairie-de-geay@wanadoo.fr
Monsieur,BAPTISTE,mairie.de.glenay@wanadoo.fr
Monsieur,ROCHARD,mairie.luchethouarsais@wanadoo.fr
Monsieur,MORICEAU,mairiedepierrefitte79@orange.fr
Monsieur,RAMBAULT,villesaintvarent@wanadoo.fr
Monsieur,MORICEAU,mairie.sainte.gemme@orange.fr  
Monsieur,PELEGRIN,mairie.chantecorps@wanadoo.fr
Monsieur,GAMACHE,mairie.coutieres@wanadoo.fr
Monsieur,BOUTET,mairie.fomperron@wanadoo.fr
Monsieur,PARNAUDEAU,mairie-lesforges@orange.fr 
Monsieur,GAILLARD,communedemenigoute@wanadoo.fr
Monsieur,LHERMITTE,saintgermier.mairie@orange.fr
Madame,PIED,mairie-vasles@cc-parthenay.fr
Madame,BRESCIA,mairie-amailloux@cc-parthenay.fr
Monsieur,CHATAIGNER,mairie-de-chiche@wanadoo.fr
Monsieur,BIROT,communeclesse@wanadoo.fr
Monsieur,PIERRE,mairie-de-faye-labbesse@wanadoo.fr 
Monsieur,BOULAIS,mairie-beauvoir@wanadoo.fr
Monsieur,LAUDES,mairiebelleville2@wanadoo.fr
Monsieur,PROUST,mairie.boisserolles@wanadoo.fr 
Monsieur,JUIN,mairie-lesfosses@paysmellois.org
Madame,MICHAUD,mairie.foye.monjault@wanadoo.fr
Monsieur,JARRIAULT,commune-de-granzay-gript@wanadoo.fr
Monsieur,BAUDOUIN,marignymairie@wanadoo.fr
Monsieur,FRADIN,mairie-prisse-la-charriere@wanadoo.fr
Monsieur,VÉDIE,saintetiennelacigogne@orange.fr
Monsieur,GIBAULT,mairie.thorigny-mignon@orange.fr
Monsieur,HUCTEAU,mairie.villiersenbois@wanadoo.fr
Monsieur,GOMES,mairie-aigonnay@paysmellois.org
Monsieur,MOUSSET,mairie-vitre@paysmellois.org
Monsieur,ROY,mairie-cellessurbelle@wanadoo.fr
Monsieur,NIVAU,mairie-fressines@wanadoo.fr
Monsieur,BOINIER,mairie.mougon@wanadoo.fr
Monsieur,JUCHAULT,mairie-prailles@paysmellois.org
Monsieur,FOUCHÉ,mairie-stmedard@paysmellois.org
Madame,ROUXEL,mairie-steblandine@paysmellois.org
Monsieur,PROUST,mairie-thorigne@paysmellois.org
Monsieur,MAROLLEAU,mairie@laforetsursevre.com
Monsieur,GRELLIER,mairie-saint-andre-sur-sevre@wanadoo.fr
Monsieur,GUILLET,mairie-stjouindemilly@wanadoo.fr
Monsieur,MALVAUD,mairie.aubigny79@orange.fr
Monsieur,JOLIVOT,mairie.doux@wanadoo.fr
Monsieur,CLÉMENT,mairie-la-ferriere@wanadoo.fr
Monsieur,PILLOT,mairie-lhoumois@cc-parthenay.fr
Monsieur,CHARTIER,mairie-oroux@cc-parthenay.fr
Monsieur,SIGOGNEAU,pressigny.mairie@orange.fr  
Madame,CORNUAULT,mairie-thenezay@cc-parthenay.fr
Monsieur,PERRIN,mairie-dauge@wanadoo.fr
Monsieur,DRAPEAU,azaylebrule.mairie@wanadoo.fr
Monsieur,BILLEROT,exireuilmairie@wanadoo.fr
Monsieur,CLOCHARD,commune.nanteuil@orange.fr
Madame,JUIN,Mairie-stgeorges@cc-parthenay.fr
Monsieur,MOREAU,saintmaixentlecole@gmail.com
Monsieur,PHILIPPE,mairiestmartindestmaixent@wanadoo.fr
Monsieur,PAPOT,mairie-de-saivres@wanadoo.fr
Madame,MISSIOUX,mairie.cherveux@wanadoo.fr
Monsieur,DEVAUTOUR,dgs@echire.fr
Monsieur,JUGE,mairie-st-gelais@wanadoo.fr
Monsieur,BRÉMAUD,mairie-saint-maxire@orange.fr
Madame,MAILLARD,communedesaintremy@orange.fr
Madame,CHAUSSERAY,mairie-beaulieu@cc-pays-sud-gatine.fr
Monsieur,RONGEON,Mairie-clave@cc-parthenay.fr
Monsieur,ROY,mairie-reffannes@cc-parthenay.fr
Monsieur,LIBNER,mairie-stlin@cc-parthenay.fr
Monsieur,BERGEON,stmartindufouilloux.mairie@wanadoo.fr
Monsieur,ALBERT,mairie-vausseroux@wanadoo.fr
Monsieur,MENANT,mairie-vautebis@cc-parthenay.fr
Monsieur,BILHEU,mairie.chapellestlaurent@wanadoo.fr
Monsieur,GUILLERMIC,mairie.de.courlay@wanadoo.fr
Madame,MARY,commune.fenery@wanadoo.fr
Monsieur,PIED,mairie.staubinlecld@wanadoo.fr
Monsieur,LABORDERIE,mairie@ville-magne.fr
Monsieur,LEROY,mairie-chail@paysmellois.org
Monsieur,GUERY,mairie-maisonnais@paysmellois.org
Monsieur,BERNARD,mairie-mazieressurberonne@paysmellois.org
Monsieur,DEBIEN,contact@ville-melle.fr 
Madame,BOUCHET,Paizayletort@wanadoo.fr
Monsieur,BERNARD,mairie.pouffonds@wanadoo.fr
Monsieur,PAILLAUD,mairie-stgenard@nordnet.fr 
Monsieur,LABROUSSE,mairie@st-leger-martiniere.fr
Monsieur,DEVINEAU,mairiestmartinlesmelle@wanadoo.fr
Monsieur,PELTIER,Mairie-st-romans@mellecom.fr
Monsieur,TRICHET,mairie-stvincent@paysmellois.org
Monsieur,SIMON,mairie.coulon79@orange.fr
Monsieur,FOUILLET,mairie-airvault@cc-airvaudais.fr
Monsieur,CESBRON,mairie-assaislesjx@cc-parthenay.fr
Monsieur,ROBERT,mairie-availles@cc-airvaudais.fr
Monsieur,ROY,mairie-boussais@cc-airvaudais.fr
Madame,BARIGAULT,mairie.lechillou@wanadoo.fr
Monsieur,MEUNIER,mairie-irais@cc-airvaudais.fr
Madame,NOLOT,mairie-79-louin@wanadoo.fr
Monsieur,COIFFARD,mairiedemaisontiers@orange.fr
Monsieur,BIGOT,Mairie-marnes@cc-airvaudais.fr
Monsieur,DUHEM,mairie-st-generoux@cc-airvaudais.fr
Monsieur,CLAIRAND,mairie-stjouin@cc-airvaudais.fr
Monsieur,BIRONNEAU,mairie-st-loup-lamaire@wanadoo.fr
Madame,DAMBRINE,mairie.tessonniere@wanadoo.fr
Monsieur,MAROLLEAU,secretariat@mauleon.fr
Monsieur,BARRAUD,mairie-de-la-petite-boissiere@wanadoo.fr
Monsieur,PAPIN,mairie.saint.amand.sur.sevre@wanadoo.fr
Monsieur,POUSIN,mairie.echaubrognes@wanadoo.fr
Monsieur,JOLLET,mairie.avon@perso.altitudetelecom.fr 
Monsieur,COMTE,mairie.bougon@wanadoo.fr
Monsieur,CACLIN,lacouarde.mairie@wanadoo.fr
Monsieur,AUZANNEAU-FOUQUET,mairie.exoudun@wanadoo.fr
Monsieur,DELAGE,lamothe.mairie@wanadoo.fr
Madame,BALLU-BERTHELLEMY,mairie.pamproux@wanadoo.fr
Monsieur,AUZURET,mairiesainteeanne@wanadoo.fr
Monsieur,BILLEROT,mairie.salles057@orange.fr
Monsieur,PROUST,soudan2@wanadoo.fr
Monsieur,RICORDEL,commune-souvigne@wanadoo.fr
Monsieur,CLAEYS ,dominique.djian@mairie-poitiers.fr
Monsieur,PICHON,antran@cg86.fr
Monsieur,ABELIN ,communication@ville-chatellerault.fr
Monsieur,PEROCHON,saint-sauveur@cg86.fr
Monsieur,MARTIN,senille@cg86.fr
Monsieur,COLLAS,amberre@cg86.fr
Monsieur,PRINCAY,chouppes@cg86.fr
Monsieur,BOURDIER,mairie.coussay@orange.fr
Monsieur,METAIS,craon@cg86.fr
Monsieur,BOUILLAULT,cuhon@cg86.fr
Monsieur,FRANCOIS,mazeuil@cg86.fr
Monsieur,GIRARDEAU,mirebeau@cg86.fr
Monsieur,OUVRARD,thurageau@cg86.fr
Monsieur,GINGREAU,varennes@cg86.fr
Monsieur,ROUSSEAU,berrie@cg86.fr
Monsieur,ROBERT,beuxes@cg86.fr
Monsieur,LORAIN,bournand.mairie@wanadoo.fr
Monsieur,LEFEBVRE,curcay-sur-dive@cg86.fr
Monsieur,AUBINEAU,mairie.morton@wanadoo.fr
Monsieur,CHAUVIN,pouancay@cg86.fr
Monsieur,SERVAIN,mairie.raslay@wanadoo.fr
Monsieur,BAILLERGEAU,roiffe@cg86.fr
Monsieur,RAGOT,saint-leger-de-montbrillais@cg86.fr
Monsieur,MARTELING,saix@cg86.fr
Monsieur,MARTEAU,ternay@cg86.fr
Madame,BELLAMY,mairie-3moutiers@wanadoo.fr
Madame,DURAND,vezieres@cg86.fr
Monsieur,FRANÇOIS,contact@dissay.fr 
Monsieur,NEVEUX,caudinet@jaunay-clan.fr
Monsieur,ROUX,saint-cyr@cg86.fr
Monsieur,BOUTET,mairie@saint-georges-les-baillargeaux.fr
Monsieur,ROY,mairie.cernay@wanadoo.fr
Monsieur,BIGOT,doussay@cg86.fr
Monsieur,COLIN,lencloitre@cg86.fr
Monsieur,BERTHELLEMY,saint-genest-ambiere@cg86.fr
Madame,GODET,savigny-sous-faye@cg86.fr
Monsieur,JUGÉ,scorbe-clairvaux@wanadoo.fr
Monsieur,MELON,isle-jourdain.mairie@wanadoo.fr
Madame,MAYTRAUD,communedemillac@orange.fr
Madame,SOUBRY,contact@moussac-sur-vienne.fr
Monsieur,DAILLER,nerignac@cg86.fr
Madame,JEAN,queaux@cg86.fr
Monsieur,GOURMELON,le-vigeant@cg86.fr
Monsieur,THEVENET,brion@cg86.fr
Monsieur,BOSSEBOEUF,champagne-saint-hilaire@wanadoo.fr
Monsieur,COOPMAN,mairie.laferriereairoux@wanadoo.fr
Monsieur,BOCK,gencay@wanadoo.fr
Madame,PHELIPPON,magne@cg86.fr
Monsieur,CHAPLAIN,marnay@cg86.fr
Monsieur,PAIN,saint-maurice-la-clouere@cg86.fr
Madame,BERTHOMÉ,sommieres-du-clain@cg86.fr
Monsieur,COUILLAULT,contact@avanton.fr
Monsieur,BOISSEAU,blaslay@cg86.fr
Monsieur,MEUNIER,champigny-le-sec@cg86.fr
Monsieur,PARTHENAY,charrais@cg86.fr
Madame,PETREAU,cherves@cg86.fr
Madame,SAVIN,cisse@cg86.fr
Monsieur,ROLLAND,maisonneuve@cg86.fr
Monsieur,DUSSOUL,massognes@cg86.fr
Madame,SAINT-PE,accueil@neuvilledepoitou.fr
Monsieur,DABADIE,le-rochereau@cg86.fr
Monsieur,DUDOGNON,vouzailles@cg86.fr
Monsieur,JIMBLET,yversay@cg86.fr
Monsieur,CHARDONNEAU,contact@buxerolles.fr
Madame,AUGER-GUÉRIN,ayron@cg86.fr
Monsieur,KIRCH,beruges@wanadoo.fr
Madame,RIGOLLET,chalandray@cg86.fr
Madame,GUILLET,chire-en-montreuil@cg86.fr
Monsieur,MEUNIER,frozes@cg86.fr
Monsieur,DUPONT,mairie-latille@wanadoo.fr
Monsieur,LACOSTE,86maille@wanadoo.fr
Monsieur,BRAULT,quincay@cg86.fr
Monsieur,DORET,villiers@cg86.fr
Monsieur,MARTIN,vouille@cg86.fr
Monsieur,NOE,arcay@cg86.fr
Madame,VIVION,basses@cg86.fr
Monsieur,VILLAIN,ceaux-en-loudun@cg86.fr
Monsieur,BAUFUME  ,chalais@cg86.fr
Monsieur,DENIZE,glenouze@cg86.fr
Monsieur,DAZAS,mairie@ville-loudun.fr
Madame,BODIN,maulay@cg86.fr
Monsieur,FRANCOIS,messeme@cg86.fr
Monsieur,VARENNES,mouterre-silly@cg86.fr
Monsieur,RITOUX,nueil-sous-faye@cg86.fr
Monsieur,PROUST,pouant@cg86.fr
Monsieur,BRAULT,ranton@cg86.fr
Monsieur,GARAULT,commune-rocherigault@wanadoo.fr
Madame,POIRAULT,saint-laon@cg86.fr
Monsieur,ARCHAMBAULT,sammarcolles@cg86.fr
Monsieur,PINNEAU,contact@mairie-archigny.fr
Monsieur,HENEAU,bellefonds@cg86.fr
Madame,ENON,bonneuil-matours@cg86.fr
Monsieur,LEBOND,la-chapelle-mouliere@cg86.fr
Monsieur,GUIMARD,monthoiron@cg86.fr
Monsieur,BOISSON,vouneuil-sur-vienne@cg86.fr
Monsieur,DAGUISÉ,dange-saint-romain@cg86.fr
Madame,DE COURREGES,ingrandes-sur-vienne@cg86.fr
Monsieur,VILLETTE,leugny@cg86.fr
Madame,FONTAINE,les-ormes@cg86.fr
Monsieur,WIBAUX,oyre@cg86.fr
Monsieur,BARBOT,mairie.portdepiles@wanadoo.fr
Monsieur,CONTE,saint-remy-sur-creuse@cg86.fr
Monsieur,FOUCTEAU,vaux-sur-vienne@cg86.fr
Monsieur,MERCHADOU,mairie@akeonet.com
Monsieur,POYANT,mairie.mondion86@numeo.fr
Monsieur,SIMON,orches.mairie@wanadoo.fr
Monsieur,PRIEUR,saint-christophe@cg86.fr
Monsieur,BRAGUIER,saint-gervais-les-trois-clochers@cg86.fr
Monsieur,CHAINEAU,serigny@cg86.fr
Monsieur,PEPIN,sossay@cg86.fr
Monsieur,ROCHER,usseau@cg86.fr
Monsieur,GAILLARD,mairie.velleches@wanadoo.fr
Madame,LEY,croutelle@cg86.fr
Monsieur,BROTTIER,fontaine-le-comte@cg86.fr
Madame,MICAULT,iteuil@cg86.fr
Madame,PELTIER,contact.mairie@liguge.fr
Monsieur,BARRAULT,smarves@cg86.fr
Monsieur,NÉEL,asnois@cg86.fr
Monsieur,VERGEAU,la-chapelle-baton@cg86.fr
Monsieur,SOUBIROUS,contact@mairie-charroux-en-poitou.fr 
Madame,DECELLE,chatain@cg86.fr
Monsieur,BOUHIER,genouille@cg86.fr
Monsieur,CARDIN,saint-romain-en-charroux@cg86.fr
Madame,MEMIN,surin@cg86.fr
Monsieur,LECAMP,angles-sur-langlin@cg86.fr
Monsieur,PUCHAUD,mairie.lapuye@wanadoo.fr
Monsieur,JOSEPH,saint-pierre-de-maille@cg86.fr
Monsieur,BOULANGER,vicq-sur-gartempe@cg86.fr
Monsieur,FAVREAU,Coussay-les-bois@cg86.fr
Monsieur,TREMBLAIS,lesigny@cg86.fr
Monsieur,GRANDIN,mairie.maire86@wanadoo.fr
Madame,MOREAU,mairie@ville-larocheposay.com
Monsieur,CLÉMENT,saint-benoit@orange.fr
Madame,PORCHERON,brigueil-le-chantre@cg86.fr
Monsieur,GALLET,coulonges-les-herolles@cg86.fr
Monsieur,NEUVY,journet@cg86.fr
Monsieur,ARGENTON,liglet@cg86.fr
Monsieur,TABUTEAU,saint-leomer@cg86.fr
Monsieur,FRUCHON,thollet@cg86.fr
Monsieur,KRZYZELEWSKI,la-trimouille@cg86.fr
Monsieur,SAUMONNEAU,bonnes@cg86.fr
Monsieur,CHARRIER,la-chapelle-viviers@cg86.fr
Monsieur,HERBERT,chauvigny@cg86.fr
Madame,GALBOIS,fleix@cg86.fr
Monsieur,MARTIN,lauthiers@cg86.fr
Madame,VAN BRABANDT,leignes-sur-fontaine@cg86.fr
Monsieur,DE CRÉMIERS,paizay-le-sec@cg86.fr
Monsieur,FOUCHER,sainte-radegonde@cg86.fr
Monsieur,BIGEAU,valdivienne@cg86.fr
Madame,DAGONAT,antigny@cg86.fr
